filename,label,region,region_name,location_name,dfo_date,scene_date,scene_id,lat,lon,cloud_cover,days_from_spawn,spawn_length_m,spawn_width_m,survey_method,spawn_score
WCVI_2019-03-20_48.915046_-125.49232.png,no-spawn,WCVI,West Coast Vancouver Island,Newcombe Chnl,2019-04-01,2019-03-20,S2A_MSIL2A_20190320T192111_R099_T10UCV_20201007T083705,48.915046,-125.49232,0.910021,12,2625.0,167.0,Dive,0.9723726809024811
WCVI_2019-03-20_48.918889_-125.477222.png,spawn,WCVI,West Coast Vancouver Island,Food Islets,2019-04-01,2019-03-20,S2A_MSIL2A_20190320T192111_R099_T10UCV_20201007T083705,48.918889,-125.477222,0.910021,12,875.0,40.0,Dive,0.9731757044792175
WCVI_2020-03-14_49.446626_-126.432237.png,no-spawn,WCVI,West Coast Vancouver Island,Rondeault Pt,2020-03-08,2020-03-14,S2A_MSIL2A_20200314T192141_R099_T09UXQ_20201009T201554,49.446626,-126.432237,0.135631,6,1800.0,193.0,Dive,0.9593721628189087
WCVI_2020-03-14_49.8162_-126.972.png,spawn,WCVI,West Coast Vancouver Island,Nuchatlitz Inner,2020-03-04,2020-03-14,S2A_MSIL2A_20200314T192141_R099_T09UXR_20201009T201554,49.8162,-126.972,2.549558,10,3325.0,184.7,Dive,0.9588226895721322
WCVI_2021-03-17_49.8162_-126.972.png,spawn,WCVI,West Coast Vancouver Island,Nuchatlitz Inner,2021-03-13,2021-03-17,S2B_MSIL2A_20210317T193039_R142_T09UXR_20210319T005343,49.8162,-126.972,32.730638,4,700.0,244.66666666666666,Dive,0.9815874993801117
WCVI_2021-03-29_48.915046_-125.49232.png,no-spawn,WCVI,West Coast Vancouver Island,Newcombe Chnl,2021-03-12,2021-03-29,S2A_MSIL2A_20210329T192001_R099_T09UYQ_20210330T131608,48.915046,-125.49232,2.408602,17,875.0,189.0,Dive,0.9739779233932495
WCVI_2021-03-29_48.920833_-125.541944.png,no-spawn,WCVI,West Coast Vancouver Island,Amphitrite Pt,2021-03-12,2021-03-29,S2A_MSIL2A_20210329T192001_R099_T09UYQ_20210330T131608,48.920833,-125.541944,2.408602,17,350.0,179.0,Dive,0.9580197334289551
WCVI_2021-03-29_48.968211_-125.300978.png,spawn,WCVI,West Coast Vancouver Island,Equis Beach,2021-03-25,2021-03-29,S2A_MSIL2A_20210329T192001_R099_T09UYQ_20210330T131608,48.968211,-125.300978,2.408602,4,875.0,61.333333333333336,Dive,0.940051667270097
WCVI_2021-03-29_48.969444_-125.323333.png,spawn,WCVI,West Coast Vancouver Island,Lyall Pt,2021-03-25,2021-03-29,S2A_MSIL2A_20210329T192001_R099_T09UYQ_20210330T131608,48.969444,-125.323333,2.408602,4,1200.0,99.66666666666667,Dive,0.9797191023826599
WCVI_2022-02-15_49.803611_-126.937778.png,spawn,WCVI,West Coast Vancouver Island,Port Langford,2022-02-24,2022-02-15,S2A_MSIL2A_20220215T193511_R142_T09UXR_20220223T194201,49.803611,-126.937778,13.176981,9,1050.0,290.0,Dive,0.9622879028320312
WCVI_2022-02-20_49.282222_-126.069444.png,no-spawn,WCVI,West Coast Vancouver Island,Matilda Inlt,2022-02-22,2022-02-20,S2B_MSIL2A_20220220T193429_R142_T09UYQ_20240518T045645,49.282222,-126.069444,5.045217,2,0,0,Incomplete,0.9584651291370392
WCVI_2022-03-04_49.593889_-126.616667.png,no-spawn,WCVI,West Coast Vancouver Island,Friendly Cv,2022-03-08,2022-03-04,S2A_MSIL2A_20220304T192311_R099_T09UXQ_20240601T092710,49.593889,-126.616667,1.422107,4,1050.0,88.5,Dive,0.9449599353272482
WCVI_2023-04-03_48.9325_-125.519722.png,no-spawn,WCVI,West Coast Vancouver Island,Stuart Bay,2023-03-08,2023-04-03,S2B_MSIL2A_20230403T191939_R099_T09UYQ_20240825T071748,48.9325,-125.519722,17.877449,26,1400.0,115.25,Dive,0.96414914727211
WCVI_2024-03-16_49.188483_-125.91598.png,spawn,WCVI,West Coast Vancouver Island,Kakawis,2024-03-12,2024-03-16,S2A_MSIL2A_20240316T193141_R142_T09UYQ_20240317T022525,49.188483,-125.91598,0.037038,4,350.0,25.0,Dive,0.9605664312839508
WCVI_2024-03-16_49.198611_-125.946111.png,spawn,WCVI,West Coast Vancouver Island,Elbow Bank,2024-03-12,2024-03-16,S2A_MSIL2A_20240316T193141_R142_T09UYQ_20240317T022525,49.198611,-125.946111,0.037038,4,2800.0,438.77777777777777,Dive,0.9706503450870514
WCVI_2024-03-16_49.223333_-125.990833.png,spawn,WCVI,West Coast Vancouver Island,Calmus Pass,2024-03-12,2024-03-16,S2A_MSIL2A_20240316T193141_R142_T09UYQ_20240317T022525,49.223333,-125.990833,0.037038,4,3400.0,77.2,Dive,0.964517742395401
WCVI_2024-03-16_49.225556_-125.9625.png,spawn,WCVI,West Coast Vancouver Island,Epper Pass,2024-03-17,2024-03-16,S2A_MSIL2A_20240316T193141_R142_T09UYQ_20240317T022525,49.225556,-125.9625,0.037038,1,1750.0,56.0,Dive,0.9709450304508209
WCVI_2024-03-16_49.2_-125.935833.png,spawn,WCVI,West Coast Vancouver Island,Maurus Chnl,2024-03-12,2024-03-16,S2A_MSIL2A_20240316T193141_R142_T09UYQ_20240317T022525,49.2,-125.935833,0.037038,4,1400.0,37.75,Dive,0.9695730209350586
WCVI_2024-03-16_49.446626_-126.432237.png,spawn,WCVI,West Coast Vancouver Island,Rondeault Pt,2024-03-15,2024-03-16,S2A_MSIL2A_20240316T193141_R142_T09UXQ_20240317T022524,49.446626,-126.432237,0.002912,1,350.0,344.5,Dive,0.95891273021698
WCVI_2024-03-16_49.619167_-126.626111.png,spawn,WCVI,West Coast Vancouver Island,Boca del Infierno Bay,2024-03-16,2024-03-16,S2A_MSIL2A_20240316T193141_R142_T09UXQ_20240317T022524,49.619167,-126.626111,0.002912,0,1825.0,52.2,Dive,0.9643293619155884
WCVI_2024-03-16_49.787305_-126.967381.png,no-spawn,WCVI,West Coast Vancouver Island,Nuchatlitz Outer,2024-03-06,2024-03-16,S2A_MSIL2A_20240316T193141_R142_T09UXR_20240317T022536,49.787305,-126.967381,0.063825,10,350.0,164.5,Dive,0.9605267345905304
WCVI_2024-03-16_49.8162_-126.972.png,spawn,WCVI,West Coast Vancouver Island,Nuchatlitz Inner,2024-03-06,2024-03-16,S2A_MSIL2A_20240316T193141_R142_T09UXR_20240317T022536,49.8162,-126.972,0.063825,10,1050.0,245.5,Dive,0.9879940152168274
WCVI_2024-03-18_48.918889_-125.477222.png,spawn,WCVI,West Coast Vancouver Island,Food Islets,2024-03-17,2024-03-18,S2B_MSIL2A_20240318T192019_R099_T10UCV_20240319T011514,48.918889,-125.477222,1.802849,1,900.0,159.5,Dive,0.9582150876522064
WCVI_2025-03-06_49.6179_-126.615.png,spawn,WCVI,West Coast Vancouver Island,Saavedra Is,2025-03-03,2025-03-06,S2B_MSIL2A_20250306T193159_R142_T09UXQ_20250306T214507,49.6179,-126.615,12.987468,3,3850.0,91.25,Dive,0.9660950005054474
WCVI_2025-03-06_49.619167_-126.626111.png,spawn,WCVI,West Coast Vancouver Island,Boca del Infierno Bay,2025-03-03,2025-03-06,S2B_MSIL2A_20250306T193159_R142_T09UXQ_20250306T214507,49.619167,-126.626111,12.987468,3,1125.0,36.0,Dive,0.9616051316261292
WCVI_2025-03-06_49.638889_-126.603889.png,spawn,WCVI,West Coast Vancouver Island,Cook Chnl,2025-03-03,2025-03-06,S2B_MSIL2A_20250306T193159_R142_T09UXQ_20250306T214507,49.638889,-126.603889,12.987468,3,2250.0,43.142857142857146,Dive,0.9642015993595123
WCVI_2025-03-06_49.659633_-126.621843.png,no-spawn,WCVI,West Coast Vancouver Island,Marvinas Bay & Is,2025-03-06,2025-03-06,S2B_MSIL2A_20250306T193159_R142_T09UXQ_20250306T214507,49.659633,-126.621843,12.987468,0,2400.0,49.125,Dive,0.9598373770713806
WCVI_2025-03-06_49.8162_-126.972.png,no-spawn,WCVI,West Coast Vancouver Island,Nuchatlitz Inner,2025-03-03,2025-03-06,S2B_MSIL2A_20250306T193159_R142_T09UXR_20250306T214507,49.8162,-126.972,14.137156,3,700.0,296.0,Dive,0.9749568402767181
